"","fnlwgt","capital.gain"
"25087",151580,0
"25088",248990,0
"25089",157425,0
"25090",221650,0
"25091",88055,0
"25092",216608,0
"25093",682947,0
"25094",228124,0
"25095",217194,0
"25096",171540,0
"25097",410351,0
"25098",163747,0
"25099",108892,0
"25100",180096,0
"25101",117480,0
"25102",163333,0
"25103",306710,0
"25104",150553,0
"25105",123959,0
"25106",24961,0
"25107",327120,0
"25108",33798,0
"25109",298489,0
"25110",101697,0
"25111",144064,0
"25112",195835,0
"25113",184723,0
"25114",265086,0
"25115",235909,0
"25116",42645,0
"25117",279878,0
"25118",104892,0
"25119",137063,0
"25120",58972,0
"25121",191389,0
"25122",183241,0
"25123",91547,0
"25124",210959,0
"25125",365516,0
"25126",112271,0
"25127",269455,0
"25128",164379,0
"25129",109621,0
"25130",104858,0
"25131",99270,0
"25132",193524,0
"25133",313946,0
"25134",162358,0
"25135",200700,0
"25136",116489,0
"25137",118310,0
"25138",296538,0
"25139",195897,0
"25140",216283,0
"25141",345780,0
"25142",216685,0
"25143",210945,0
"25144",192712,0
"25145",178272,0
"25146",321333,0
"25147",294029,0
"25148",112819,0
"25149",152636,0
"25150",301611,0
"25151",134808,0
"25152",64216,0
"25153",214284,0
"25154",231439,0
"25155",120277,0
"25156",364685,0
"25157",18827,0
"25158",169129,0
"25159",202051,0
"25160",574271,0
"25161",29276,0
"25162",104501,0
"25163",394176,0
"25164",85625,0
"25165",340723,0
"25166",149342,0
"25167",73715,0
"25168",143083,0
"25169",98738,0
"25170",149912,0
"25171",96129,0
"25172",216096,0
"25173",171091,0
"25174",79303,0
"25175",182380,0
"25176",36271,0
"25177",118197,0
"25178",193815,0
"25179",222637,0
"25180",118230,0
"25181",174040,0
"25182",105748,0
"25183",205100,0
"25184",130620,0
"25185",361817,0
"25186",235646,0
"25187",53277,0
"25188",456460,0
"25189",293091,0
"25190",210935,0
"25191",199763,0
"25192",223447,0
"25193",233533,0
"25194",95647,0
"25195",199763,0
"25196",74539,0
"25197",84610,0
"25198",96930,0
"25199",115602,0
"25200",237341,0
"25201",143800,0
"25202",163921,0
"25203",68273,0
"25204",113163,0
"25205",345705,0
"25206",192286,0
"25207",236391,0
"25208",106679,0
"25209",308242,0
"25210",46094,0
"25211",194940,0
"25212",341643,0
"25213",210474,0
"25214",76313,0
"25215",115858,0
"25216",55191,0
"25217",364862,0
"25218",334787,0
"25219",205733,0
"25220",120163,0
"25221",208591,0
"25222",115422,0
"25223",92262,0
"25224",91964,0
"25225",107682,0
"25226",597843,0
"25227",389942,0
"25228",442274,0
"25229",595461,0
"25230",127894,0
"25231",196899,0
"25232",212534,0
"25233",71209,0
"25234",190759,0
"25235",344624,0
"25236",194024,0
"25237",87497,0
"25238",236907,0
"25239",169639,0
"25240",149507,0
"25241",294387,0
"25242",161708,0
"25243",282389,0
"25244",64940,0
"25245",195727,0
"25246",37931,0
"25247",170720,0
"25248",39581,0
"25249",206862,0
"25250",216934,0
"25251",143062,0
"25252",242391,0
"25253",165030,0
"25254",199251,0
"25255",174491,0
"25256",333305,0
"25257",203138,0
"25258",220220,0
"25259",201344,0
"25260",218676,0
"25261",141807,0
"25262",222434,0
"25263",266860,0
"25264",159549,0
"25265",195248,0
"25266",109413,0
"25267",185291,0
"25268",140012,0
"25269",114366,0
"25270",169631,0
"25271",312232,0
"25272",229737,0
"25273",306563,0
"25274",106014,0
"25275",25265,0
"25276",71860,0
"25277",94113,0
"25278",208003,0
"25279",113550,0
"25280",83046,0
"25281",205830,0
"25282",245147,0
"25283",274720,0
"25284",163047,0
"25285",47902,0
"25286",128798,0
"25287",154205,0
"25288",176683,0
"25289",104737,0
"25290",349340,0
"25291",218249,0
"25292",281540,0
"25293",112847,0
"25294",126613,0
"25295",34572,0
"25296",104045,0
"25297",57665,0
"25298",359001,0
"25299",201122,0
"25300",160035,0
"25301",167886,0
"25302",32059,0
"25303",200453,0
"25304",403072,0
"25305",37210,0
"25306",199416,0
"25307",413227,0
"25308",188675,0
"25309",226902,0
"25310",195189,0
"25311",116608,0
"25312",99131,0
"25313",186117,0
"25314",67053,0
"25315",325374,0
"25316",111949,0
"25317",194905,0
"25318",195453,0
"25319",316119,0
"25320",506329,0
"25321",319733,0
"25322",99199,0
"25323",204600,0
"25324",173307,0
"25325",34446,0
"25326",175642,0
"25327",203735,0
"25328",197967,0
"25329",413297,0
"25330",240841,0
"25331",152189,0
"25332",85874,0
"25333",362623,0
"25334",37170,0
"25335",30912,0
"25336",35448,0
"25337",173248,0
"25338",49626,0
"25339",102723,0
"25340",166343,0
"25341",168322,0
"25342",131117,0
"25343",210474,0
"25344",110138,0
"25345",107452,0
"25346",160594,0
"25347",334666,0
"25348",104272,0
"25349",19491,0
"25350",128715,0
"25351",128063,0
"25352",37023,0
"25353",68748,0
"25354",140576,0
"25355",327435,0
"25356",202729,0
"25357",277471,0
"25358",189670,0
"25359",204908,0
"25360",171841,0
"25361",78247,0
"25362",68895,0
"25363",56658,0
"25364",259216,0
"25365",270278,0
"25366",238806,0
"25367",111128,0
"25368",119429,0
"25369",73037,0
"25370",84409,0
"25371",274451,0
"25372",124242,0
"25373",159732,0
"25374",161415,0
"25375",157568,0
"25376",168030,0
"25377",130329,0
"25378",56964,0
"25379",370509,0
"25380",106306,0
"25381",56480,0
"25382",404421,0
"25383",194901,0
"25384",164790,0
"25385",94242,0
"25386",365020,0
"25387",160512,0
"25388",170331,0
"25389",101266,0
"25390",217718,0
"25391",361838,0
"25392",283917,0
"25393",39530,0
"25394",212185,0
"25395",90752,0
"25396",210802,0
"25397",340880,0
"25398",113211,0
"25399",134509,0
"25400",147280,0
"25401",145441,0
"25402",398001,0
"25403",31588,0
"25404",121135,0
"25405",186916,0
"25406",115244,0
"25407",169995,0
"25408",52240,0
"25409",35305,0
"25410",160724,0
"25411",210464,0
"25412",207685,0
"25413",233717,0
"25414",222205,0
"25415",167613,0
"25416",148773,0
"25417",68268,0
"25418",174533,0
"25419",273230,0
"25420",187502,0
"25421",209320,0
"25422",56841,0
"25423",254627,0
"25424",42703,0
"25425",374137,0
"25426",196385,0
"25427",192930,0
"25428",99527,0
"25429",185437,0
"25430",247162,0
"25431",131534,0
"25432",184693,0
"25433",704108,0
"25434",220262,0
"25435",95654,0
"25436",89346,0
"25437",94392,0
"25438",334113,0
"25439",32763,0
"25440",136651,0
"25441",240236,0
"25442",53271,0
"25443",31493,0
"25444",195891,0
"25445",211424,0
"25446",84657,0
"25447",151408,0
"25448",106819,0
"25449",132917,0
"25450",146834,0
"25451",164332,0
"25452",30656,0
"25453",113501,0
"25454",165316,0
"25455",126613,0
"25456",361280,0
"25457",123044,0
"25458",165472,0
"25459",99452,0
"25460",84977,0
"25461",240458,0
"25462",123218,0
"25463",115289,0
"25464",373895,0
"25465",152617,0
"25466",72619,0
"25467",41865,0
"25468",190228,0
"25469",193090,0
"25470",181896,0
"25471",213668,0
"25472",99369,0
"25473",104196,0
"25474",176839,0
"25475",99502,0
"25476",183410,0
"25477",25690,0
"25478",201986,0
"25479",188961,0
"25480",114971,0
"25481",121468,0
"25482",191540,0
"25483",146398,0
"25484",193553,0
"25485",121127,0
"25486",389856,0
"25487",290504,0
"25488",137065,0
"25489",212685,0
"25490",71475,0
"25491",111450,0
"25492",225860,0
"25493",129853,0
"25494",99925,0
"25495",227800,0
"25496",111130,0
"25497",100764,0
"25498",275095,0
"25499",147500,0
"25500",150079,0
"25501",140863,0
"25502",199198,0
"25503",193372,0
"25504",196771,0
"25505",231826,0
"25506",196456,0
"25507",34037,0
"25508",174964,0
"25509",91608,0
"25510",403468,0
"25511",112900,0
"25512",242670,0
"25513",343242,0
"25514",200733,0
"25515",236769,0
"25516",22494,0
"25517",129379,0
"25518",239098,0
"25519",167501,0
"25520",77146,0
"25521",82797,0
"25522",134886,0
"25523",218558,0
"25524",196899,0
"25525",200960,0
"25526",188069,0
"25527",232337,0
"25528",98656,0
"25529",194260,0
"25530",481987,0
"25531",234976,0
"25532",349116,0
"25533",175390,0
"25534",214637,0
"25535",185127,0
"25536",98752,0
"25537",218382,0
"25538",153486,0
"25539",174102,0
"25540",137142,0
"25541",241013,0
"25542",267798,0
"25543",152880,0
"25544",263561,0
"25545",39764,0
"25546",172186,0
"25547",61270,0
"25548",124685,0
"25549",76968,0
"25550",38772,0
"25551",172496,0
"25552",306164,0
"25553",33795,0
"25554",47686,0
"25555",193132,0
"25556",400004,0
"25557",101283,0
"25558",192384,0
"25559",113838,0
"25560",199713,0
"25561",236021,0
"25562",138938,0
"25563",126946,0
"25564",44791,0
"25565",31964,0
"25566",352156,0
"25567",205860,0
"25568",113106,0
"25569",89182,0
"25570",250782,0
"25571",177955,0
"25572",198660,0
"25573",168740,0
"25574",199625,0
"25575",213902,0
"25576",208379,0
"25577",113120,0
"25578",57827,0
"25579",515712,0
"25580",396270,0
"25581",231620,0
"25582",174655,0
"25583",97823,0
"25584",176732,0
"25585",143932,0
"25586",551962,0
"25587",298577,0
"25588",257942,0
"25589",253062,0
"25590",193748,0
"25591",368561,0
"25592",192964,0
"25593",217304,0
"25594",120029,0
"25595",62124,0
"25596",94885,0
"25597",192565,0
"25598",220912,0
"25599",184120,0
"25600",140782,0
"25601",170785,0
"25602",90705,0
"25603",108293,0
"25604",168283,0
"25605",193672,0
"25606",143865,0
"25607",209317,0
"25608",204461,0
"25609",137088,0
"25610",149102,0
"25611",182855,0
"25612",572751,0
"25613",83451,0
"25614",98116,0
"25615",119225,0
"25616",134888,0
"25617",745817,0
"25618",88368,0
"25619",122066,0
"25620",363219,0
"25621",84402,0
"25622",150042,0
"25623",48014,0
"25624",177398,0
"25625",373698,0
"25626",422933,0
"25627",131088,0
"25628",178255,0
"25629",129311,0
"25630",473171,0
"25631",236985,0
"25632",226379,0
"25633",277700,0
"25634",207568,0
"25635",85708,0
"25636",98765,0
"25637",192283,0
"25638",271012,0
"25639",189265,0
"25640",321880,0
"25641",177465,0
"25642",127647,0
"25643",119033,0
"25644",209317,0
"25645",284531,0
"25646",251120,0
"25647",113870,0
"25648",170114,0
"25649",328199,0
"25650",206307,0
"25651",170603,0
"25652",112271,0
"25653",118306,0
"25654",126754,0
"25655",267205,0
"25656",205359,0
"25657",398662,0
"25658",202498,0
"25659",105650,0
"25660",191204,0
"25661",56582,0
"25662",51579,0
"25663",152030,0
"25664",227310,0
"25665",55854,0
"25666",28996,0
"25667",160634,0
"25668",222450,0
"25669",180419,0
"25670",202521,0
"25671",186014,0
"25672",35330,0
"25673",84848,0
"25674",176280,0
"25675",145271,0
"25676",108320,0
"25677",106377,0
"25678",258730,0
"25679",58305,0
"25680",341672,0
"25681",176648,0
"25682",32616,0
"25683",481175,0
"25684",25837,0
"25685",385077,0
"25686",68985,0
"25687",181572,0
"25688",23698,0
"25689",268127,0
"25690",162298,0
"25691",144608,0
"25692",250630,0
"25693",150441,0
"25694",189251,0
"25695",260082,0
"25696",139126,0
"25697",50132,0
"25698",167691,0
"25699",77820,0
"25700",156513,0
"25701",283092,0
"25702",175883,0
"25703",232308,0
"25704",269991,0
"25705",305446,0
"25706",78707,0
"25707",351802,0
"25708",196529,0
"25709",175769,0
"25710",153021,0
"25711",331902,0
"25712",279461,0
"25713",205499,0
"25714",113099,0
"25715",206947,0
"25716",159782,0
"25717",410543,0
"25718",34446,0
"25719",209101,0
"25720",95902,0
"25721",214323,0
"25722",236323,0
"25723",201127,0
"25724",142886,0
"25725",77313,0
"25726",212125,0
"25727",187098,0
"25728",196857,0
"25729",155314,0
"25730",203289,0
"25731",117059,0
"25732",178587,0
"25733",82393,0
"25734",145258,0
"25735",185145,0
"25736",72896,0
"25737",134886,0
"25738",223212,0
"25739",174752,0
"25740",230563,0
"25741",353824,0
"25742",117363,0
"25743",285367,0
"25744",139391,0
"25745",198170,0
"25746",38948,0
"25747",188515,0
"25748",177810,0
"25749",178506,0
"25750",129298,0
"25751",165315,0
"25752",172214,0
"25753",63434,0
"25754",140854,0
"25755",133043,0
"25756",259301,0
"25757",196643,0
"25758",364365,0
"25759",269318,0
"25760",108454,0
"25761",171637,0
"25762",183589,0
"25763",107801,0
"25764",179877,0
"25765",168981,0
"25766",120590,0
"25767",310773,0
"25768",197050,0
"25769",159726,0
"25770",210797,0
"25771",55291,0
"25772",276718,0
"25773",336163,0
"25774",112840,0
"25775",165918,0
"25776",165745,0
"25777",197731,0
"25778",197702,0
"25779",213260,0
"25780",53833,0
"25781",89419,0
"25782",119704,0
"25783",433170,0
"25784",182714,0
"25785",172538,0
"25786",220115,0
"25787",158956,0
"25788",25631,0
"25789",476558,0
"25790",35576,0
"25791",203463,0
"25792",317647,0
"25793",170411,0
"25794",174182,0
"25795",220055,0
"25796",231482,0
"25797",279173,0
"25798",89559,0
"25799",161950,0
"25800",131068,0
"25801",219632,0
"25802",175507,0
"25803",182062,0
"25804",189203,0
"25805",21698,0
"25806",328051,0
"25807",121865,0
"25808",420986,0
"25809",218558,0
"25810",189740,0
"25811",188909,0
"25812",213081,0
"25813",157131,0
"25814",98010,0
"25815",207677,0
"25816",361870,0
"25817",266091,0
"25818",106627,0
"25819",243165,0
"25820",201928,0
"25821",128346,0
"25822",197288,0
"25823",169184,0
"25824",245521,0
"25825",129591,0
"25826",184710,0
"25827",63734,0
"25828",111256,0
"25829",111483,0
"25830",266639,0
"25831",93853,0
"25832",184207,0
"25833",238002,0
"25834",30237,0
"25835",144844,0
"25836",280500,0
"25837",135601,0
"25838",409189,0
"25839",23686,0
"25840",229756,0
"25841",95530,0
"25842",73199,0
"25843",196745,0
"25844",79481,0
"25845",116934,0
"25846",100950,0
"25847",56651,0
"25848",186954,0
"25849",264874,0
"25850",183092,0
"25851",273399,0
"25852",142443,0
"25853",177526,0
"25854",31267,0
"25855",321666,0
"25856",331861,0
"25857",283515,0
"25858",54608,0
"25859",162238,0
"25860",175931,0
"25861",236804,0
"25862",168782,0
"25863",227065,0
"25864",285335,0
"25865",259705,0
"25866",24384,0
"25867",322013,0
"25868",49797,0
"25869",52566,0
"25870",266275,0
"25871",183804,0
"25872",173679,0
"25873",163965,0
"25874",173585,0
"25875",172009,0
"25876",44363,0
"25877",246392,0
"25878",167033,0
"25879",143822,0
"25880",447488,0
"25881",239346,0
"25882",245975,0
"25883",34632,0
"25884",24008,0
"25885",165492,0
"25886",326048,0
"25887",250821,0
"25888",154641,0
"25889",198202,0
"25890",170504,0
"25891",191342,0
"25892",238969,0
"25893",344128,0
"25894",148694,0
"25895",180187,0
"25896",168894,0
"25897",203263,0
"25898",89564,0
"25899",97562,0
"25900",336540,0
"25901",139647,0
"25902",320386,0
"25903",32126,0
"25904",275445,0
"25905",54953,0
"25906",103580,0
"25907",245565,0
"25908",39223,0
"25909",117357,0
"25910",207385,0
"25911",355287,0
"25912",141218,0
"25913",207677,0
"25914",102114,0
"25915",60269,0
"25916",278632,0
"25917",355551,0
"25918",246891,0
"25919",191417,0
"25920",184543,0
"25921",122206,0
"25922",229015,0
"25923",130067,0
"25924",306495,0
"25925",232855,0
"25926",171328,0
"25927",144182,0
"25928",102858,0
"25929",199495,0
"25930",209438,0
"25931",184378,0
"25932",446512,0
"25933",113688,0
"25934",333305,0
"25935",118535,0
"25936",76142,0
"25937",38795,0
"25938",208478,0
"25939",247483,0
"25940",198686,0
"25941",56118,0
"25942",359808,0
"25943",231554,0
"25944",34848,0
"25945",196243,0
"25946",189487,0
"25947",194848,0
"25948",192878,0
"25949",70209,0
"25950",123011,0
"25951",178478,0
"25952",103323,0
"25953",239404,0
"25954",165082,0
"25955",389725,0
"25956",374580,0
"25957",187983,0
"25958",259300,0
"25959",277695,0
"25960",230248,0
"25961",196342,0
"25962",160968,0
"25963",115438,0
"25964",129597,0
"25965",387108,0
"25966",105936,0
"25967",107242,0
"25968",125000,0
"25969",229456,0
"25970",230113,0
"25971",106698,0
"25972",133454,0
"25973",295520,0
"25974",320294,0
"25975",162381,0
"25976",32016,0
"25977",117028,0
"25978",280278,0
"25979",342906,0
"25980",181598,0
"25981",224059,0
"25982",148549,0
"25983",97355,0
"25984",154571,0
"25985",140988,0
"25986",112158,0
"25987",121488,0
"25988",283635,0
"25989",69758,0
"25990",88019,0
"25991",31935,0
"25992",323055,0
"25993",189498,0
"25994",89041,0
"25995",112507,0
"25996",236940,0
"25997",278514,0
"25998",433330,0
"25999",258379,0
"26000",162028,0
"26001",197997,0
"26002",98350,0
"26003",165848,0
"26004",178615,0
"26005",228939,0
"26006",154891,0
"26007",165937,0
"26008",160120,0
"26009",382368,0
"26010",123011,0
"26011",119033,0
"26012",496856,0
"26013",194049,0
"26014",299223,0
"26015",174788,0
"26016",176101,0
"26017",38948,0
"26018",271933,0
"26019",122041,0
"26020",115932,0
"26021",265105,0
"26022",100828,0
"26023",213214,0
"26024",348618,0
"26025",275632,0
"26026",239161,0
"26027",215495,0
"26028",214063,0
"26029",122493,0
"26030",211699,0
"26031",175622,0
"26032",153522,0
"26033",258339,0
"26034",119793,0
"26035",162840,0
"26036",67671,0
"26037",140644,0
"26038",126154,0
"26039",245659,0
"26040",129624,0
"26041",104068,0
"26042",337908,0
"26043",161141,0
"26044",162228,0
"26045",116391,0
"26046",314310,0
"26047",394534,0
"26048",308136,0
"26049",194698,0
"26050",67793,0
"26051",289147,0
"26052",229826,0
"26053",246739,0
"26054",188041,0
"26055",105266,0
"26056",249208,0
"26057",203492,0
"26058",71076,0
"26059",146477,0
"26060",205949,0
"26061",90245,0
"26062",177647,0
"26063",126494,0
"26064",257735,0
"26065",1161363,0
"26066",257343,0
"26067",221452,0
"26068",260669,0
"26069",192344,0
"26070",80479,0
"26071",108808,0
"26072",175674,0
"26073",272950,0
"26074",160786,0
"26075",122206,0
"26076",121168,0
"26077",209547,0
"26078",176296,0
"26079",91666,0
"26080",63704,0
"26081",31659,0
"26082",191230,0
"26083",56340,0
"26084",221157,0
"26085",143910,0
"26086",435836,0
"26087",61499,0
"26088",209182,0
"26089",107218,0
"26090",55500,0
"26091",357962,0
"26092",200355,0
"26093",320451,0
"26094",184542,0
"26095",206927,0
"26096",208165,0
"26097",318416,0
"26098",207540,0
"26099",69911,0
"26100",305304,0
"26101",295289,0
"26102",275110,0
"26103",339773,0
"26104",51264,0
"26105",178100,0
"26106",215943,0
"26107",176178,0
"26108",180884,0
"26109",130466,0
"26110",142712,0
"26111",176321,0
"26112",145041,0
"26113",95423,0
"26114",215096,0
"26115",177599,0
"26116",123920,0
"26117",201490,0
"26118",388672,0
"26119",149210,0
"26120",134787,0
"26121",185407,0
"26122",86143,0
"26123",41721,0
"26124",195744,0
"26125",96062,0
"26126",215150,0
"26127",270728,0
"26128",75012,0
"26129",206139,0
"26130",50700,0
"26131",224258,0
"26132",406811,0
"26133",34452,0
"26134",361341,0
"26135",78247,0
"26136",106900,0
"26137",165108,0
"26138",406641,0
"26139",171467,0
"26140",341187,0
"26141",119177,0
"26142",342752,0
"26143",47541,0
"26144",233461,0
"26145",303954,0
"26146",163015,0
"26147",75763,0
"26148",43003,0
"26149",328239,0
"26150",130856,0
"26151",190072,0
"26152",170148,0
"26153",104501,0
"26154",213140,0
"26155",175509,0
"26156",173611,0
"26157",64520,0
"26158",139822,0
"26159",258700,0
"26160",34796,0
"26161",124963,0
"26162",65743,0
"26163",161087,0
"26164",424591,0
"26165",203836,0
"26166",110199,0
"26167",316059,0
"26168",255667,0
"26169",193689,0
"26170",60722,0
"26171",187847,0
"26172",233275,0
"26173",201865,0
"26174",118889,0
"26175",368739,0
"26176",171344,0
"26177",153976,0
"26178",374883,0
"26179",167658,0
"26180",348504,0
"26181",258509,0
"26182",188236,0
"26183",355571,0
"26184",425049,0
"26185",142555,0
"26186",29320,0
"26187",207841,0
"26188",187329,0
"26189",270973,0
"26190",160187,0
"26191",197918,0
"26192",192290,0
"26193",241895,0
"26194",164515,0
"26195",306868,0
"26196",169837,0
"26197",124648,0
"26198",185057,0
"26199",240049,0
"26200",164441,0
"26201",179314,0
"26202",148955,0
"26203",206699,0
"26204",385646,0
"26205",31438,0
"26206",97306,0
"26207",106910,0
"26208",29582,0
"26209",220284,0
"26210",110226,0
"26211",240914,0
"26212",115496,0
"26213",105817,0
"26214",330836,0
"26215",36327,0
"26216",33423,0
"26217",75673,0
"26218",185744,0
"26219",111450,0
"26220",74879,0
"26221",272902,0
"26222",220230,0
"26223",90934,0
"26224",195602,0
"26225",70761,0
"26226",142717,0
"26227",124242,0
"26228",53481,0
"26229",287797,0
"26230",188274,0
"26231",171968,0
"26232",74795,0
"26233",218490,0
"26234",94937,0
"26235",109511,0
"26236",120672,0
"26237",130779,0
"26238",441542,0
"26239",114801,0
"26240",180284,0
"26241",27444,0
"26242",143266,0
"26243",139268,0
"26244",126208,0
"26245",186191,0
"26246",181388,0
"26247",124963,0
"26248",188925,0
"26249",149230,0
"26250",388725,0
"26251",113543,0
"26252",187636,0
"26253",267763,0
"26254",143849,0
"26255",97277,0
"26256",199303,0
"26257",124852,0
"26258",50053,0
"26259",97005,0
"26260",175444,0
"26261",337898,0
"26262",124076,0
"26263",277420,0
"26264",280278,0
"26265",241185,0
"26266",198422,0
"26267",178429,0
"26268",185866,0
"26269",212847,0
"26270",219661,0
"26271",321856,0
"26272",313873,0
"26273",144064,0
"26274",139586,0
"26275",419691,0
"26276",195562,0
"26277",205706,0
"26278",131310,0
"26279",54440,0
"26280",200734,0
"26281",81859,0
"26282",159589,0
"26283",300915,0
"26284",185057,0
"26285",42044,0
"26286",166416,0
"26287",212737,0
"26288",236069,0
"26289",27432,0
"26290",147202,0
"26291",29261,0
"26292",359543,0
"26293",227644,0
"26294",90021,0
"26295",188154,0
"26296",110142,0
"26297",186415,0
"26298",175720,0
"26299",172865,0
"26300",35969,0
"26301",433330,0
"26302",160261,0
"26303",189528,0
"26304",113324,0
"26305",118500,0
"26306",89681,0
"26307",199925,0
"26308",444607,0
"26309",176998,0
"26310",366198,0
"26311",153542,0
"26312",185394,0
"26313",222703,0
"26314",183945,0
"26315",161964,0
"26316",375574,0
"26317",312427,0
"26318",53373,0
"26319",124665,0
"26320",146719,0
"26321",306593,0
"26322",156687,0
"26323",127089,0
"26324",329355,0
"26325",178319,0
"26326",304246,0
"26327",174640,0
"26328",148294,0
"26329",298037,0
"26330",98155,0
"26331",102766,0
"26332",78529,0
"26333",136309,0
"26334",275357,0
"26335",33117,0
"26336",199546,0
"26337",184128,0
"26338",126511,0
"26339",325792,0
"26340",91901,0
"26341",119474,0
"26342",321851,0
"26343",195508,0
"26344",102193,0
"26345",20323,0
"26346",122206,0
"26347",200652,0
"26348",184121,0
"26349",53123,0
"26350",175990,0
"26351",316101,0
"26352",34080,0
"26353",126954,0
"26354",99185,0
"26355",120074,0
"26356",77336,0
"26357",77884,0
"26358",65408,0
"26359",173279,0
"26360",318351,0
"26361",157686,0
"26362",277434,0
"26363",184620,0
"26364",34443,0
"26365",41356,0
"26366",459342,0
"26367",148549,0
"26368",238367,0
"26369",180439,0
"26370",111567,0
"26371",319163,0
"26372",160155,0
"26373",378045,0
"26374",177083,0
"26375",127779,0
"26376",299353,0
"26377",63861,0
"26378",112403,0
"26379",452808,0
"26380",176871,0
"26381",266134,0
"26382",196307,0
"26383",87891,0
"26384",136819,0
"26385",181666,0
"26386",179671,0
"26387",27494,0
"26388",338320,0
"26389",199688,0
"26390",96635,0
"26391",165064,0
"26392",82393,0
"26393",209538,0
"26394",209891,0
"26395",56026,0
"26396",210844,0
"26397",117158,0
"26398",193144,0
"26399",137578,0
"26400",234108,0
"26401",155767,0
"26402",110820,0
"26403",403276,0
"26404",147269,0
"26405",123092,0
"26406",165673,0
"26407",204415,0
"26408",92531,0
"26409",157028,0
"26410",228649,0
"26411",147253,0
"26412",160784,0
"26413",163189,0
"26414",146343,0
"26415",225811,0
"26416",374108,0
"26417",93930,0
"26418",412248,0
"26419",427474,0
"26420",160158,0
"26421",159603,0
"26422",101017,0
"26423",163862,0
"26424",212588,0
"26425",321943,0
"26426",317702,0
"26427",287480,0
"26428",135607,0
"26429",168514,0
"26430",88642,0
"26431",227104,0
"26432",157289,0
"26433",213321,0
"26434",294907,0
"26435",251411,0
"26436",183594,0
"26437",217802,0
"26438",388156,0
"26439",447555,0
"26440",204098,0
"26441",193882,0
"26442",89870,0
"26443",49595,0
"26444",228873,0
"26445",108185,0
"26446",176027,0
"26447",405374,0
"26448",39606,0
"26449",178353,0
"26450",160662,0
"26451",196328,0
"26452",20534,0
"26453",156815,0
"26454",360252,0
"26455",245056,0
"26456",422718,0
"26457",262978,0
"26458",187577,0
"26459",259323,0
"26460",160920,0
"26461",194247,0
"26462",123335,0
"26463",332249,0
"26464",358124,0
"26465",208019,0
"26466",318452,0
"26467",207779,0
"26468",238376,0
"26469",673764,0
"26470",239705,0
"26471",133974,0
"26472",152140,0
"26473",287920,0
"26474",78765,0
"26475",206532,0
"26476",129529,0
"26477",202473,0
"26478",162312,0
"26479",72844,0
"26480",206947,0
"26481",64112,0
"26482",20057,0
"26483",222884,0
"26484",132683,0
"26485",177773,0
"26486",168601,0
"26487",78291,0
"26488",243929,0
"26489",215039,0
"26490",185673,0
"26491",121142,0
"26492",173858,0
"26493",87247,0
"26494",174283,0
"26495",128676,0
"26496",205844,0
"26497",62535,0
"26498",240612,0
"26499",176992,0
"26500",254127,0
"26501",138744,0
"26502",128460,0
"26503",56582,0
"26504",153751,0
"26505",284343,0
"26506",312692,0
"26507",111520,0
"26508",304955,0
"26509",288598,0
"26510",117387,0
"26511",230484,0
"26512",319280,0
"26513",186416,0
"26514",110164,0
"26515",225454,0
"26516",220342,0
"26517",144002,0
"26518",225365,0
"26519",187983,0
"26520",89991,0
"26521",225913,0
"26522",145574,0
"26523",274363,0
"26524",365390,0
"26525",266467,0
"26526",183384,0
"26527",112797,0
"26528",76008,0
"26529",156780,0
"26530",186909,0
"26531",25497,0
"26532",30916,0
"26533",123270,0
"26534",210165,0
"26535",222596,0
"26536",188067,0
"26537",250314,0
"26538",205934,0
"26539",147653,0
"26540",195946,0
"26541",151801,0
"26542",177154,0
"26543",73883,0
"26544",175714,0
"26545",43535,0
"26546",104509,0
"26547",118230,0
"26548",152046,0
"26549",52327,0
"26550",218886,0
"26551",84119,0
"26552",189674,0
"26553",222993,0
"26554",47429,0
"26555",144995,0
"26556",187969,0
"26557",288398,0
"26558",114591,0
"26559",167737,0
"26560",248834,0
"26561",165686,0
"26562",40200,0
"26563",216657,0
"26564",124242,0
"26565",239119,0
"26566",190072,0
"26567",378114,0
"26568",101761,0
"26569",37745,0
"26570",424494,0
"26571",130438,0
"26572",100605,0
"26573",220776,0
"26574",154950,0
"26575",192283,0
"26576",210765,0
"26577",147476,0
"26578",109053,0
"26579",265618,0
"26580",68848,0
"26581",229051,0
"26582",106039,0
"26583",112835,0
"26584",205396,0
"26585",283400,0
"26586",195739,0
"26587",36480,0
"26588",303291,0
"26589",293900,0
"26590",165922,0
"26591",65738,0
"26592",175070,0
"26593",150132,0
"26594",377374,0
"26595",166153,0
"26596",194243,0
"26597",106347,0
"26598",214865,0
"26599",185619,0
"26600",96445,0
"26601",102632,0
"26602",209034,0
"26603",153486,0
"26604",144371,0
"26605",186213,0
"26606",188236,0
"26607",418405,0
"26608",125796,0
"26609",183304,0
"26610",329587,0
"26611",182570,0
"26612",446654,0
"26613",131258,0
"26614",103632,0
"26615",241895,0
"26616",244945,0
"26617",20795,0
"26618",347322,0
"26619",53206,0
"26620",387839,0
"26621",57108,0
"26622",177791,0
"26623",33794,0
"26624",249935,0
"26625",241121,0
"26626",98586,0
"26627",181920,0
"26628",434467,0
"26629",113364,0
"26630",249706,0
"26631",95455,0
"26632",79586,0
"26633",289669,0
"26634",53835,0
"26635",14878,0
"26636",266126,0
"26637",146659,0
"26638",173535,0
"26639",77665,0
